file_path,aoa,cl
ist-mt1-15.dat,9.75,1.7651
ist-mt1-15.dat,10.25,1.7333
ist-mt1-15.dat,10.5,1.7202
ist-mt1-15.dat,10.75,1.7089
ist-mt1-15.dat,11.0,1.7036
ist-mt1-15.dat,11.25,1.7005
ist-mt1-15.dat,11.5,1.7018
ist-mt1-15.dat,11.75,1.7031
ist-mt1-15.dat,12.0,1.707
ist-mt1-18.dat,0.0,1.1345
ist-mt1-18.dat,0.25,1.1642
ist-mt1-18.dat,0.5,1.1944
ist-mt1-18.dat,0.75,1.224
ist-mt1-18.dat,1.0,1.253
ist-mt1-18.dat,1.25,1.2819
ist-mt1-18.dat,1.5,1.3107
ist-mt1-18.dat,1.75,1.3397
ist-mt1-18.dat,2.0,1.3687
ist-mt1-18.dat,2.25,1.3981
ist-mt1-18.dat,2.5,1.4271
ist-mt1-18.dat,2.75,1.4555
ist-mt1-18.dat,3.0,1.4835
ist-mt1-18.dat,3.25,1.5112
ist-mt1-18.dat,3.5,1.539
ist-mt1-18.dat,3.75,1.5674
ist-mt1-18.dat,4.0,1.5958
ist-mt1-18.dat,4.25,1.6236
ist-mt1-18.dat,4.5,1.6511
ist-mt1-18.dat,4.75,1.6779
ist-mt1-18.dat,5.0,1.7039
ist-mt1-18.dat,5.25,1.7308
ist-mt1-18.dat,5.5,1.7582
ist-mt1-18.dat,6.0,1.8116
ist-mt1-18.dat,6.25,1.8371
ist-mt1-18.dat,6.5,1.8614
ist-mt1-18.dat,6.75,1.8863
ist-mt1-18.dat,7.0,1.9126
ist-mt1-18.dat,7.25,1.9382
ist-mt1-18.dat,7.5,1.9625
ist-mt1-18.dat,7.75,1.9829
ist-mt1-18.dat,8.0,2.0035
ist-mt1-18.dat,8.5,2.0404
ist-mt1-18.dat,8.75,2.058
ist-mt1-18.dat,9.0,2.0751
ist-mt1-18.dat,9.25,2.0921
ist-mt1-18.dat,9.5,2.1058
ist-mt1-18.dat,9.75,2.1255
ist-mt1-18.dat,10.0,2.1404
ist-mt1-18.dat,10.25,2.1526
ist-mt1-18.dat,10.5,2.1691
ist-mt1-18.dat,10.75,2.18
ist-mt1-18.dat,11.0,2.1909
ist-mt1-18.dat,11.25,2.2007
ist-mt1-18.dat,11.5,2.206
ist-mt1-18.dat,11.75,2.2136
ist-mt1-18.dat,12.0,2.2142
ist-mt1-21.dat,0.0,0.8635
ist-mt1-21.dat,0.25,0.8937
ist-mt1-21.dat,0.5,0.9239
ist-mt1-21.dat,0.75,0.954
ist-mt1-21.dat,1.0,0.984
ist-mt1-21.dat,1.25,1.0146
ist-mt1-21.dat,1.5,1.0448
ist-mt1-21.dat,1.75,1.0747
ist-mt1-21.dat,2.0,1.1044
ist-mt1-21.dat,2.25,1.1339
ist-mt1-21.dat,2.5,1.1632
ist-mt1-21.dat,2.75,1.1924
ist-mt1-21.dat,3.0,1.2216
ist-mt1-21.dat,3.25,1.2517
ist-mt1-21.dat,3.5,1.2813
ist-mt1-21.dat,3.75,1.3105
ist-mt1-21.dat,4.0,1.3397
ist-mt1-21.dat,4.25,1.3686
ist-mt1-21.dat,4.5,1.3975
ist-mt1-21.dat,4.75,1.426
ist-mt1-21.dat,5.0,1.4548
ist-mt1-21.dat,5.25,1.4834
ist-mt1-21.dat,5.5,1.5116
ist-mt1-21.dat,5.75,1.54
ist-mt1-21.dat,6.0,1.5681
ist-mt1-21.dat,6.25,1.5961
ist-mt1-21.dat,6.5,1.624
ist-mt1-21.dat,6.75,1.6519
ist-mt1-21.dat,7.0,1.6799
ist-mt1-21.dat,7.25,1.7069
ist-mt1-21.dat,7.5,1.7325
ist-mt1-21.dat,7.75,1.7583
ist-mt1-21.dat,8.0,1.7851
ist-mt1-21.dat,8.25,1.8114
ist-mt1-21.dat,8.5,1.837
ist-mt1-21.dat,8.75,1.8604
ist-mt1-21.dat,9.0,1.8869
ist-mt1-21.dat,9.25,1.9078
ist-mt1-21.dat,9.5,1.9333
ist-mt1-21.dat,9.75,1.9551
ist-mt1-21.dat,10.0,1.9751
ist-mt1-21.dat,10.25,1.9929
ist-mt1-21.dat,10.5,2.0107
ist-mt1-21.dat,10.75,2.0237
ist-mt1-21.dat,11.0,2.0293
ist-mt1-21.dat,11.25,2.025
ist-mt1-21.dat,11.5,2.0099
ist-mt1-21.dat,11.75,1.9907
ist-mt1-21.dat,12.0,1.9677
ist-mt1-24.dat,0.0,0.7585
ist-mt1-24.dat,0.25,0.79
ist-mt1-24.dat,0.5,0.8211
ist-mt1-24.dat,0.75,0.852
ist-mt1-24.dat,1.0,0.8826
ist-mt1-24.dat,1.25,0.9129
ist-mt1-24.dat,1.5,0.9433
ist-mt1-24.dat,1.75,0.9741
ist-mt1-24.dat,2.0,1.0059
ist-mt1-24.dat,2.25,1.037
ist-mt1-24.dat,2.5,1.0677
ist-mt1-24.dat,2.75,1.0982
ist-mt1-24.dat,3.0,1.1285
ist-mt1-24.dat,3.25,1.1583
ist-mt1-24.dat,3.5,1.1878
ist-mt1-24.dat,3.75,1.2169
ist-mt1-24.dat,4.0,1.2476
ist-mt1-24.dat,4.25,1.2781
ist-mt1-24.dat,4.5,1.3082
ist-mt1-24.dat,4.75,1.3379
ist-mt1-24.dat,5.0,1.3674
ist-mt1-24.dat,5.25,1.3967
ist-mt1-24.dat,5.5,1.4256
ist-mt1-24.dat,5.75,1.454
ist-mt1-24.dat,6.0,1.4829
ist-mt1-24.dat,6.25,1.5112
ist-mt1-24.dat,6.5,1.5403
ist-mt1-24.dat,6.75,1.569
ist-mt1-24.dat,7.0,1.5974
ist-mt1-24.dat,7.25,1.6255
ist-mt1-24.dat,7.5,1.6532
ist-mt1-24.dat,7.75,1.68
ist-mt1-24.dat,8.0,1.7055
ist-mt1-24.dat,8.25,1.7337
ist-mt1-24.dat,8.5,1.7611
ist-mt1-24.dat,8.75,1.7871
ist-mt1-24.dat,9.0,1.811
ist-mt1-24.dat,9.25,1.8354
ist-mt1-24.dat,9.5,1.862
ist-mt1-24.dat,9.75,1.8864
ist-mt1-24.dat,10.0,1.9063
ist-mt1-24.dat,10.25,1.928
ist-mt1-24.dat,10.5,1.95
ist-mt1-24.dat,10.75,1.9694
ist-mt1-24.dat,11.0,1.9867
ist-mt1-24.dat,11.25,2.0085
ist-mt1-24.dat,11.5,2.025
ist-mt1-24.dat,11.75,2.041
ist-mt1-24.dat,12.0,2.0542
j5012.dat,0.0,-0.0
j5012.dat,0.5,0.049
j5012.dat,1.0,0.0976
j5012.dat,1.25,0.1218
j5012.dat,1.5,0.1463
j5012.dat,1.75,0.171
j5012.dat,2.0,0.1955
j5012.dat,2.25,0.2203
j5012.dat,2.5,0.2444
j5012.dat,2.75,0.2694
j5012.dat,3.0,0.2949
j5012.dat,3.25,0.319
j5012.dat,3.5,0.3471
j5012.dat,3.75,0.3717
j5012.dat,4.0,0.4016
j5012.dat,4.25,0.4254
j5012.dat,4.5,0.4587
j5012.dat,4.75,0.4897
j5012.dat,5.0,0.5174
j5012.dat,5.25,0.5487
j5012.dat,5.5,0.5837
j5012.dat,5.75,0.6174
j5012.dat,6.0,0.6505
j5012.dat,6.25,0.6819
j5012.dat,6.5,0.7086
j5012.dat,6.75,0.7433
j5012.dat,7.0,0.777
j5012.dat,7.25,0.81
j5012.dat,7.5,0.8422
j5012.dat,7.75,0.8722
j5012.dat,8.0,0.9018
j5012.dat,8.25,0.935
j5012.dat,8.5,0.9663
j5012.dat,8.75,0.9972
j5012.dat,9.0,1.0287
j5012.dat,9.25,1.0442
j5012.dat,9.5,1.0581
j5012.dat,9.75,1.0704
j5012.dat,10.0,1.08
j5012.dat,10.25,1.0862
j5012.dat,10.5,1.094
j5012.dat,10.75,1.1055
j5012.dat,11.0,1.1166
j5012.dat,11.25,1.1226
j5012.dat,11.5,1.1299
j5012.dat,11.75,1.1368
j5012.dat,12.0,1.1454
jn153.dat,0.0,0.8878
jn153.dat,0.25,0.918
jn153.dat,0.5,0.9487
jn153.dat,0.75,0.9798
jn153.dat,1.0,1.0098
jn153.dat,1.25,1.0397
jn153.dat,1.5,1.0695
jn153.dat,1.75,1.0994
jn153.dat,2.0,1.1289
jn153.dat,2.25,1.1549
jn153.dat,2.5,1.1753
jn153.dat,2.75,1.2044
jn153.dat,3.0,1.2317
jn153.dat,3.25,1.2611
jn153.dat,3.5,1.2903
jn153.dat,3.75,1.3193
jn153.dat,4.0,1.3483
jn153.dat,4.25,1.3772
jn153.dat,4.5,1.406
jn153.dat,4.75,1.4347
jn153.dat,5.0,1.4632
jn153.dat,5.25,1.4918
jn153.dat,5.5,1.5205
jn153.dat,5.75,1.5494
jn153.dat,6.0,1.5785
jn153.dat,6.25,1.6077
jn153.dat,6.5,1.637
jn153.dat,6.75,1.6659
jn153.dat,7.0,1.6935
jn153.dat,7.25,1.7206
jn153.dat,7.5,1.7475
jn153.dat,7.75,1.7746
jn153.dat,8.0,1.802
jn153.dat,8.25,1.8299
jn153.dat,8.5,1.8582
jn153.dat,8.75,1.8866
jn153.dat,9.0,1.9144
jn153.dat,9.25,1.9409
jn153.dat,9.5,1.9671
jn153.dat,9.75,1.994
jn153.dat,10.0,2.0209
jn153.dat,10.25,2.0471
jn153.dat,10.5,2.0729
jn153.dat,10.75,2.0981
jn153.dat,11.0,2.122
jn153.dat,11.25,2.1445
jn153.dat,11.5,2.1644
jn153.dat,11.75,2.1841
joukowsk.dat,0.0,0.0
joukowsk.dat,0.25,0.029
joukowsk.dat,0.5,0.0579
joukowsk.dat,0.75,0.0869
joukowsk.dat,1.0,0.1158
joukowsk.dat,1.25,0.1447
joukowsk.dat,1.5,0.1736
joukowsk.dat,1.75,0.2024
joukowsk.dat,2.0,0.2312
joukowsk.dat,2.25,0.26
joukowsk.dat,2.5,0.2886
joukowsk.dat,2.75,0.3172
joukowsk.dat,3.0,0.3457
joukowsk.dat,3.5,0.4024
joukowsk.dat,3.75,0.4305
joukowsk.dat,4.0,0.4584
joukowsk.dat,4.25,0.4859
joukowsk.dat,4.5,0.5132
joukowsk.dat,4.75,0.5397
joukowsk.dat,5.0,0.5654
joukowsk.dat,5.25,0.5896
joukowsk.dat,5.75,0.6556
joukowsk.dat,6.0,0.6835
joukowsk.dat,6.25,0.7113
joukowsk.dat,6.5,0.739
joukowsk.dat,6.75,0.7665
joukowsk.dat,7.0,0.7942
joukowsk.dat,7.25,0.8217
joukowsk.dat,7.5,0.8488
joukowsk.dat,7.75,0.8763
joukowsk.dat,8.0,0.9031
joukowsk.dat,8.25,0.9304
joukowsk.dat,8.5,0.9566
joukowsk.dat,8.75,0.9838
joukowsk.dat,9.0,1.0101
joukowsk.dat,9.25,1.0361
joukowsk.dat,9.5,1.0624
joukowsk.dat,9.75,1.0876
joukowsk.dat,10.0,1.1129
joukowsk.dat,10.25,1.1385
joukowsk.dat,10.5,1.1631
joukowsk.dat,10.75,1.1862
joukowsk.dat,11.0,1.2109
joukowsk.dat,11.25,1.2348
joukowsk.dat,11.5,1.2575
joukowsk.dat,11.75,1.2764
joukowsk.dat,12.0,1.2991
jx-gs-04.dat,0.0,0.1341
jx-gs-04.dat,0.25,0.1738
jx-gs-04.dat,0.5,0.2127
jx-gs-04.dat,0.75,0.2383
jx-gs-04.dat,1.0,0.264
jx-gs-04.dat,1.25,0.2898
jx-gs-04.dat,1.5,0.3157
jx-gs-04.dat,1.75,0.3417
jx-gs-04.dat,2.0,0.3677
jx-gs-04.dat,2.25,0.3937
jx-gs-04.dat,2.5,0.4198
jx-gs-04.dat,3.0,0.4719
jx-gs-04.dat,3.25,0.4979
jx-gs-04.dat,3.5,0.524
jx-gs-04.dat,3.75,0.55
jx-gs-04.dat,4.25,0.6022
jx-gs-04.dat,4.5,0.6282
jx-gs-04.dat,4.75,0.6543
jx-gs-04.dat,5.0,0.6803
jx-gs-04.dat,5.25,0.7064
jx-gs-04.dat,5.5,0.7323
jx-gs-04.dat,5.75,0.7583
jx-gs-04.dat,6.0,0.7842
jx-gs-04.dat,6.25,0.81
jx-gs-04.dat,6.5,0.8355
jx-gs-04.dat,6.75,0.861
jx-gs-04.dat,7.0,0.8865
jx-gs-04.dat,7.25,0.9119
jx-gs-04.dat,7.5,0.9366
jx-gs-04.dat,7.75,0.9621
jx-gs-04.dat,8.0,0.9855
jx-gs-04.dat,8.25,1.0111
jx-gs-04.dat,8.5,1.0358
jx-gs-04.dat,8.75,1.058
jx-gs-04.dat,9.0,1.0816
jx-gs-04.dat,9.25,1.1063
jx-gs-04.dat,9.5,1.1302
jx-gs-04.dat,9.75,1.1491
jx-gs-04.dat,10.0,1.1737
jx-gs-04.dat,10.25,1.1973
jx-gs-04.dat,10.5,1.2189
jx-gs-04.dat,10.75,1.2343
jx-gs-04.dat,11.0,1.2561
jx-gs-04.dat,11.25,1.2751
jx-gs-04.dat,11.5,1.2935
jx-gs-04.dat,11.75,1.3059
jx-gs-04.dat,12.0,1.3064
jx-gs-06.dat,0.0,0.1514
jx-gs-06.dat,0.25,0.1905
jx-gs-06.dat,0.5,0.229
jx-gs-06.dat,0.75,0.2616
jx-gs-06.dat,1.0,0.2868
jx-gs-06.dat,1.25,0.3121
jx-gs-06.dat,1.75,0.3631
jx-gs-06.dat,2.0,0.3886
jx-gs-06.dat,2.25,0.4141
jx-gs-06.dat,2.5,0.4397
jx-gs-06.dat,2.75,0.4653
jx-gs-06.dat,3.0,0.491
jx-gs-06.dat,3.25,0.5166
jx-gs-06.dat,3.5,0.5422
jx-gs-06.dat,3.75,0.5678
jx-gs-06.dat,4.0,0.5935
jx-gs-06.dat,4.25,0.6191
jx-gs-06.dat,4.5,0.6448
jx-gs-06.dat,4.75,0.6704
jx-gs-06.dat,5.0,0.696
jx-gs-06.dat,5.25,0.7217
jx-gs-06.dat,5.5,0.747
jx-gs-06.dat,5.75,0.7726
jx-gs-06.dat,6.0,0.7978
jx-gs-06.dat,6.25,0.823
jx-gs-06.dat,6.5,0.8483
jx-gs-06.dat,7.0,0.8979
jx-gs-06.dat,7.25,0.9233
jx-gs-06.dat,7.5,0.9467
jx-gs-06.dat,7.75,0.9719
jx-gs-06.dat,8.0,0.9971
jx-gs-06.dat,8.25,1.0205
jx-gs-06.dat,8.5,1.0433
jx-gs-06.dat,8.75,1.0683
jx-gs-06.dat,9.0,1.0925
jx-gs-06.dat,9.25,1.1136
jx-gs-06.dat,9.5,1.1379
jx-gs-06.dat,9.75,1.1553
jx-gs-06.dat,10.0,1.1762
jx-gs-06.dat,10.25,1.1952
jx-gs-06.dat,10.5,1.2135
jx-gs-06.dat,10.75,1.2303
jx-gs-06.dat,11.0,1.2435
jx-gs-06.dat,11.25,1.2582
jx-gs-06.dat,11.5,1.2709
jx-gs-06.dat,11.75,1.28
jx-gs-06.dat,12.0,1.2847
jx-gs-10.dat,0.0,0.1488
jx-gs-10.dat,0.25,0.1881
jx-gs-10.dat,0.5,0.2269
jx-gs-10.dat,0.75,0.2644
jx-gs-10.dat,1.0,0.3027
jx-gs-10.dat,1.25,0.3276
jx-gs-10.dat,1.5,0.3526
jx-gs-10.dat,2.0,0.4028
jx-gs-10.dat,2.25,0.4279
jx-gs-10.dat,2.5,0.4531
jx-gs-10.dat,2.75,0.4782
jx-gs-10.dat,3.0,0.5034
jx-gs-10.dat,3.25,0.5284
jx-gs-10.dat,3.5,0.5535
jx-gs-10.dat,3.75,0.5785
jx-gs-10.dat,4.0,0.6034
jx-gs-10.dat,4.25,0.6284
jx-gs-10.dat,4.5,0.6532
jx-gs-10.dat,4.75,0.6782
jx-gs-10.dat,5.0,0.7029
jx-gs-10.dat,5.25,0.7277
jx-gs-10.dat,5.5,0.7525
jx-gs-10.dat,5.75,0.777
jx-gs-10.dat,6.0,0.8019
jx-gs-10.dat,6.25,0.8266
jx-gs-10.dat,6.5,0.8514
jx-gs-10.dat,6.75,0.8752
jx-gs-10.dat,7.0,0.9008
jx-gs-10.dat,7.25,0.9252
jx-gs-10.dat,7.5,0.947
jx-gs-10.dat,7.75,0.9723
jx-gs-10.dat,8.0,0.9973
jx-gs-10.dat,8.25,1.0215
jx-gs-10.dat,8.5,1.0429
jx-gs-10.dat,8.75,1.0688
jx-gs-10.dat,9.0,1.093
jx-gs-10.dat,9.25,1.1156
jx-gs-10.dat,9.5,1.1372
jx-gs-10.dat,9.75,1.1604
jx-gs-10.dat,10.0,1.1779
jx-gs-10.dat,10.25,1.1988
jx-gs-10.dat,10.5,1.2192
jx-gs-10.dat,10.75,1.238
jx-gs-10.dat,11.0,1.256
jx-gs-10.dat,11.25,1.2604
jx-gs-10.dat,11.5,1.2736
jx-gs-10.dat,11.75,1.2817
jx-gs-10.dat,12.0,1.2907
jx-gs-15.dat,0.0,0.1668
jx-gs-15.dat,0.25,0.206
jx-gs-15.dat,0.5,0.2411
jx-gs-15.dat,0.75,0.2792
jx-gs-15.dat,1.0,0.3145
jx-gs-15.dat,1.25,0.3525
jx-gs-15.dat,1.5,0.3846
jx-gs-15.dat,1.75,0.4084
jx-gs-15.dat,2.0,0.4322
jx-gs-15.dat,2.25,0.4561
jx-gs-15.dat,2.5,0.48
jx-gs-15.dat,2.75,0.504
jx-gs-15.dat,3.0,0.5279
jx-gs-15.dat,3.25,0.5521
jx-gs-15.dat,3.5,0.5762
jx-gs-15.dat,3.75,0.6002
jx-gs-15.dat,4.0,0.6245
jx-gs-15.dat,4.25,0.6486
jx-gs-15.dat,4.5,0.6727
jx-gs-15.dat,4.75,0.697
jx-gs-15.dat,5.0,0.721
jx-gs-15.dat,5.25,0.7444
jx-gs-15.dat,5.5,0.7678
jx-gs-15.dat,5.75,0.7913
jx-gs-15.dat,6.0,0.8153
jx-gs-15.dat,6.25,0.8394
jx-gs-15.dat,6.5,0.8636
jx-gs-15.dat,6.75,0.8875
jx-gs-15.dat,7.0,0.9117
jx-gs-15.dat,7.25,0.9333
jx-gs-15.dat,7.5,0.9565
jx-gs-15.dat,7.75,0.979
jx-gs-15.dat,8.0,1.0006
jx-gs-15.dat,8.25,1.0216
jx-gs-15.dat,8.5,1.0405
jx-gs-15.dat,8.75,1.0586
jx-gs-15.dat,9.0,1.0737
jx-gs-15.dat,9.25,1.0875
jx-gs-15.dat,9.5,1.097
jx-gs-15.dat,9.75,1.1022
jx-gs-15.dat,10.0,1.0997
jx-gs-15.dat,10.25,1.0927
jx-gs-15.dat,10.5,1.0755
jx-gs-15.dat,10.75,1.0634
jx-gs-15.dat,11.0,1.0395
jx-gs-15.dat,11.25,1.0212
jx-gs-15.dat,11.5,1.0028
jx-gs-15.dat,11.75,0.9891
jx-gs-15.dat,12.0,0.9724
k1.dat,0.0,0.3003
k1.dat,0.25,0.3294
k1.dat,0.5,0.3589
k1.dat,0.75,0.3881
k1.dat,1.0,0.417
k1.dat,1.5,0.4721
k1.dat,1.75,0.4947
k1.dat,2.0,0.5194
k1.dat,2.25,0.5453
k1.dat,2.5,0.5717
k1.dat,2.75,0.5988
k1.dat,3.0,0.6264
k1.dat,3.25,0.6544
k1.dat,3.5,0.6823
k1.dat,4.0,0.7381
k1.dat,4.25,0.766
k1.dat,4.5,0.7937
k1.dat,4.75,0.8213
k1.dat,5.0,0.8481
k1.dat,5.25,0.8734
k1.dat,5.5,0.899
k1.dat,5.75,0.9254
k1.dat,6.0,0.952
k1.dat,6.25,0.9784
k1.dat,6.5,1.0047
k1.dat,6.75,1.031
k1.dat,7.0,1.0565
k1.dat,7.25,1.0825
k1.dat,7.5,1.1082
k1.dat,7.75,1.1327
k1.dat,8.0,1.1574
k1.dat,8.25,1.1824
k1.dat,8.5,1.2068
k1.dat,8.75,1.2294
k1.dat,9.0,1.2522
k1.dat,9.25,1.276
k1.dat,9.5,1.299
k1.dat,9.75,1.3216
k1.dat,10.0,1.3434
k1.dat,10.25,1.364
k1.dat,10.5,1.3795
k1.dat,10.75,1.401
k1.dat,11.0,1.4213
k1.dat,11.25,1.4406
k1.dat,11.5,1.4588
k1.dat,11.75,1.4751
k2.dat,0.0,0.1601
k2.dat,0.25,0.19
k2.dat,0.5,0.2201
k2.dat,0.75,0.2522
k2.dat,1.0,0.2872
k2.dat,1.25,0.3114
k2.dat,1.5,0.3255
k2.dat,1.75,0.3465
k2.dat,2.0,0.3701
k2.dat,2.25,0.3952
k2.dat,2.5,0.4213
k2.dat,2.75,0.4486
k2.dat,3.0,0.4769
k2.dat,3.25,0.5051
k2.dat,3.5,0.5324
k2.dat,3.75,0.5595
k2.dat,4.0,0.5851
k2.dat,4.5,0.6385
k2.dat,4.75,0.666
k2.dat,5.0,0.6932
k2.dat,5.25,0.7203
k2.dat,5.5,0.7478
k2.dat,5.75,0.7751
k2.dat,6.0,0.8015
k2.dat,6.25,0.8267
k2.dat,6.5,0.8506
k2.dat,6.75,0.8748
k2.dat,7.0,0.9004
k2.dat,7.25,0.9257
k2.dat,7.5,0.9506
k2.dat,7.75,0.9753
k2.dat,8.0,0.9994
k2.dat,8.25,1.0232
k2.dat,8.5,1.0466
k2.dat,8.75,1.0692
k2.dat,9.0,1.0908
k2.dat,9.25,1.1107
k2.dat,9.5,1.1295
k2.dat,9.75,1.1466
k2.dat,10.0,1.1614
k2.dat,10.25,1.1732
k2.dat,10.5,1.1817
k2.dat,10.75,1.1838
k2.dat,11.0,1.1794
k2.dat,11.25,1.1646
k2.dat,11.5,1.1412
k2.dat,11.75,1.1138
k2.dat,12.0,1.0811
k3.dat,0.0,0.6078
k3.dat,0.25,0.6362
k3.dat,0.5,0.6628
k3.dat,0.75,0.6799
k3.dat,1.0,0.6884
k3.dat,1.25,0.7036
k3.dat,1.5,0.7217
k3.dat,1.75,0.7422
k3.dat,2.0,0.764
k3.dat,2.25,0.7872
k3.dat,2.5,0.8109
k3.dat,2.75,0.8352
k3.dat,3.0,0.8597
k3.dat,3.25,0.8845
k3.dat,3.5,0.9092
k3.dat,3.75,0.9332
k3.dat,4.0,0.9551
k3.dat,4.25,0.9774
k3.dat,4.5,1.0
k3.dat,4.75,1.0241
k3.dat,5.0,1.0478
k3.dat,5.25,1.0714
k3.dat,5.5,1.0953
k3.dat,5.75,1.1189
k3.dat,6.0,1.142
k3.dat,6.25,1.1645
k3.dat,6.5,1.1861
k3.dat,6.75,1.2071
k3.dat,7.0,1.2279
k3.dat,7.25,1.2486
k3.dat,7.5,1.2691
k3.dat,7.75,1.2898
k3.dat,8.0,1.3102
k3.dat,8.25,1.3302
k3.dat,8.5,1.3498
k3.dat,8.75,1.3697
k3.dat,9.0,1.3884
k3.dat,9.25,1.4066
k3.dat,9.5,1.4263
k3.dat,9.75,1.4448
k3.dat,10.0,1.4624
k3.dat,10.25,1.4789
k3.dat,10.5,1.4925
k3.dat,10.75,1.5098
k3.dat,11.0,1.5262
k3.dat,11.25,1.542
k3.dat,11.5,1.5566
k3.dat,11.75,1.5705
k3.dat,12.0,1.5843
k3311.dat,0.0,0.3812
k3311.dat,0.25,0.404
k3311.dat,0.5,0.4295
k3311.dat,0.75,0.4548
k3311.dat,1.0,0.4794
k3311.dat,1.25,0.5023
k3311.dat,1.5,0.5239
k3311.dat,1.75,0.5963
k3311.dat,2.0,0.6364
k3311.dat,2.25,0.6612
k3311.dat,2.5,0.6868
k3311.dat,2.75,0.7119
k3311.dat,3.0,0.7368
k3311.dat,3.25,0.7625
k3311.dat,3.5,0.7875
k3311.dat,3.75,0.8133
k3311.dat,4.0,0.8385
k3311.dat,4.25,0.8637
k3311.dat,4.5,0.889
k3311.dat,4.75,0.9142
k3311.dat,5.0,0.9388
k3311.dat,5.25,0.9622
k3311.dat,5.5,0.9852
k3311.dat,5.75,1.0084
k3311.dat,6.0,1.0295
k3311.dat,6.25,1.0509
k3311.dat,6.5,1.0714
k3311.dat,6.75,1.0909
k3311.dat,7.0,1.109
k3311.dat,7.25,1.1241
k3311.dat,7.5,1.1414
k3311.dat,7.75,1.152
k3311.dat,8.0,1.1659
k3311.dat,8.25,1.1843
k3311.dat,8.5,1.2014
k3311.dat,8.75,1.2197
k3311.dat,9.0,1.2357
k3311.dat,9.25,1.2489
k3311.dat,9.5,1.2576
k3311.dat,9.75,1.2638
k3311.dat,10.0,1.2779
k3311.dat,10.25,1.2886
k3311.dat,10.5,1.2994
k3311.dat,10.75,1.3095
k3311.dat,11.0,1.3171
k3311.dat,11.25,1.3262
k3311.dat,11.5,1.3314
k3311.dat,11.75,1.3353
k3311.dat,12.0,1.3341
k3311sm.dat,0.0,0.3637
k3311sm.dat,0.25,0.3881
k3311sm.dat,0.5,0.4132
k3311sm.dat,0.75,0.4371
k3311sm.dat,1.0,0.4689
k3311sm.dat,1.25,0.5382
k3311sm.dat,1.5,0.5775
k3311sm.dat,1.75,0.6131
k3311sm.dat,2.0,0.6382
k3311sm.dat,2.25,0.6629
k3311sm.dat,2.5,0.6883
k3311sm.dat,2.75,0.7135
k3311sm.dat,3.0,0.7384
k3311sm.dat,3.25,0.7639
k3311sm.dat,3.5,0.789
k3311sm.dat,3.75,0.8139
k3311sm.dat,4.0,0.8392
k3311sm.dat,4.25,0.8642
k3311sm.dat,4.5,0.8891
k3311sm.dat,4.75,0.9138
k3311sm.dat,5.0,0.9384
k3311sm.dat,5.25,0.9628
k3311sm.dat,5.5,0.987
k3311sm.dat,5.75,1.0096
k3311sm.dat,6.0,1.0315
k3311sm.dat,6.25,1.0533
k3311sm.dat,6.5,1.0746
k3311sm.dat,6.75,1.096
k3311sm.dat,7.0,1.1169
k3311sm.dat,7.25,1.1361
k3311sm.dat,7.5,1.1548
k3311sm.dat,7.75,1.1729
k3311sm.dat,8.0,1.1897
k3311sm.dat,8.25,1.2049
k3311sm.dat,8.75,1.2336
k3311sm.dat,9.0,1.2491
k3311sm.dat,9.25,1.2641
k3311sm.dat,9.5,1.2768
k3311sm.dat,9.75,1.2873
k3311sm.dat,10.0,1.3022
k3311sm.dat,10.25,1.3158
k3311sm.dat,10.5,1.3262
k3311sm.dat,10.75,1.3314
k3311sm.dat,11.0,1.345
k3311sm.dat,11.25,1.3561
k3311sm.dat,11.5,1.3664
k3311sm.dat,11.75,1.379
k3311sm.dat,12.0,1.3863
kc135a.dat,0.0,0.1467
kc135a.dat,0.25,0.1749
kc135a.dat,0.5,0.2022
kc135a.dat,0.75,0.2303
kc135a.dat,1.0,0.2584
kc135a.dat,1.25,0.2857
kc135a.dat,1.5,0.3138
kc135a.dat,1.75,0.3417
kc135a.dat,2.25,0.397
kc135a.dat,2.5,0.4247
kc135a.dat,2.75,0.4519
kc135a.dat,3.0,0.4795
kc135a.dat,3.25,0.5067
kc135a.dat,3.5,0.5335
kc135a.dat,3.75,0.5605
kc135a.dat,4.0,0.5868
kc135a.dat,4.25,0.613
kc135a.dat,4.75,0.6637
kc135a.dat,5.0,0.6877
kc135a.dat,5.25,0.71
kc135a.dat,5.5,0.7298
kc135a.dat,5.75,0.7499
kc135a.dat,6.0,0.7737
kc135a.dat,6.25,0.8073
kc135a.dat,6.5,0.8456
kc135a.dat,6.75,0.8817
kc135a.dat,7.0,0.9175
kc135a.dat,7.25,0.9491
kc135a.dat,7.5,0.9834
kc135a.dat,7.75,1.0161
kc135a.dat,8.0,1.0513
kc135a.dat,8.25,1.0809
kc135a.dat,8.5,1.0948
kc135a.dat,8.75,1.1075
kc135a.dat,9.0,1.1193
kc135a.dat,9.25,1.1309
kc135a.dat,9.5,1.1419
kc135a.dat,9.75,1.1466
kc135a.dat,10.0,1.1518
kc135a.dat,10.25,1.159
kc135a.dat,10.5,1.1643
kc135a.dat,10.75,1.1716
kc135a.dat,11.0,1.1791
kc135a.dat,11.25,1.1883
kc135a.dat,11.5,1.1973
kc135a.dat,11.75,1.2083
kc135a.dat,12.0,1.2188
kc135b.dat,0.0,0.1512
kc135b.dat,0.25,0.1788
kc135b.dat,0.75,0.233
kc135b.dat,1.0,0.2605
